ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source,Doubt
nort2839-183_thou-1,nort2839-183_thou-1,thou-18,,,Greenhilletal2008,False
tolo1255-183_thou-1,tolo1255-183_thou-1,thou-18,,,Greenhilletal2008,False
noku1237-183_thou-1,noku1237-183_thou-1,thou-18,,,Greenhilletal2008,False
bign1238-183_thou-1,bign1238-183_thou-1,thou-18,,,Greenhilletal2008,False
labo1244-183_thou-1,labo1244-183_thou-1,thou-18,,,Greenhilletal2008,False
nati1244-183_thou-1,nati1244-183_thou-1,thou-18,,,Greenhilletal2008,False
malu1245-183_thou-1,malu1245-183_thou-1,thou-18,,,Greenhilletal2008,False
maee1241-183_thou-1,maee1241-183_thou-1,thou-18,,,Greenhilletal2008,False
urip1239-183_thou-1,urip1239-183_thou-1,thou-18,,,Greenhilletal2008,False
mari1426-183_thou-1,mari1426-183_thou-1,thou-18,,,Greenhilletal2008,False
east2443-183_thou-1,east2443-183_thou-1,thou-18,,,Greenhilletal2008,False
mara1399-183_thou-1,mara1399-183_thou-1,thou-25,,,Greenhilletal2008,False
bign1238-183_thou-1,bign1238-183_thou-1,thou-25,,,Greenhilletal2008,False
sout2859-183_thou-1,sout2859-183_thou-1,thou-26,,,Greenhilletal2008,False
nese1235-183_thou-1,nese1235-183_thou-1,thou-26,,,Greenhilletal2008,False
nama1268-183_thou-1,nama1268-183_thou-1,thou-26,,,Greenhilletal2008,False
paam1238-183_thou-1,paam1238-183_thou-1,thou-26,,,Greenhilletal2008,False
baki1244-183_thou-1,baki1244-183_thou-1,thou-26,,,Greenhilletal2008,True
unua1237-183_thou-1,unua1237-183_thou-1,thou-26,,,Greenhilletal2008,False
port1285-183_thou-1,port1285-183_thou-1,thou-26,,,Greenhilletal2008,False
axam1237-183_thou-1,axam1237-183_thou-1,thou-26,,,Greenhilletal2008,False
mask1242-183_thou-1,mask1242-183_thou-1,thou-26,,,Greenhilletal2008,False
daka1243-183_thou-1,daka1243-183_thou-1,thou-32,,,Greenhilletal2008,False
emae1237-183_thou-1,emae1237-183_thou-1,thou-5,,,Greenhilletal2008,False
mele1250-183_thou-1,mele1250-183_thou-1,thou-5,,,Greenhilletal2008,False
mele1250-183_thou-4,mele1250-183_thou-4,thou-5,,,Greenhilletal2008,False
west2516-183_thou-1,west2516-183_thou-1,thou-5,,,Greenhilletal2008,False
katb1237-183_thou-1,katb1237-183_thou-1,thou-66,,,Greenhilletal2008,False
sout2859-199_three-1,sout2859-199_three-1,three-1,,,Greenhilletal2008,False
anei1239-199_three-1,anei1239-199_three-1,three-1,,,Greenhilletal2008,False
futu1245-199_three-1,futu1245-199_three-1,three-1,,,Greenhilletal2008,False
lena1238-199_three-1,lena1238-199_three-1,three-1,,,Greenhilletal2008,False
emae1237-199_three-1,emae1237-199_three-1,three-1,,,Greenhilletal2008,False
saka1289-199_three-1,saka1289-199_three-1,three-1,,,Greenhilletal2008,False
mele1250-199_three-1,mele1250-199_three-1,three-1,,,Greenhilletal2008,False
west2516-199_three-1,west2516-199_three-1,three-1,,,Greenhilletal2008,False
sout2856-199_three-1,sout2856-199_three-1,three-1,,,Greenhilletal2008,False
motl1237-199_three-1,motl1237-199_three-1,three-1,,,Greenhilletal2008,False
sout2857-199_three-1,sout2857-199_three-1,three-1,,,Greenhilletal2008,False
katb1237-199_three-1,katb1237-199_three-1,three-1,,,Greenhilletal2008,False
litz1237-199_three-1,litz1237-199_three-1,three-1,,,Greenhilletal2008,False
nese1235-199_three-1,nese1235-199_three-1,three-1,,,Greenhilletal2008,False
mara1399-199_three-1,mara1399-199_three-1,three-1,,,Greenhilletal2008,False
siee1239-199_three-1,siee1239-199_three-1,three-1,,,Greenhilletal2008,False
urav1235-199_three-1,urav1235-199_three-1,three-1,,,Greenhilletal2008,False
arak1252-199_three-1,arak1252-199_three-1,three-1,,,Greenhilletal2008,False
mere1242-199_three-1,mere1242-199_three-1,three-1,,,Greenhilletal2008,False
nama1268-199_three-1,nama1268-199_three-1,three-1,,,Greenhilletal2008,False
vinm1237-199_three-1,vinm1237-199_three-1,three-1,,,Greenhilletal2008,False
apma1240-199_three-1,apma1240-199_three-1,three-1,,,Greenhilletal2008,False
saaa1241-199_three-1,saaa1241-199_three-1,three-1,,,Greenhilletal2008,False
seke1241-199_three-1,seke1241-199_three-1,three-1,,,Greenhilletal2008,False
daka1243-199_three-1,daka1243-199_three-1,three-1,,,Greenhilletal2008,False
lele1267-199_three-1,lele1267-199_three-1,three-1,,,Greenhilletal2008,False
paam1238-199_three-1,paam1238-199_three-1,three-1,,,Greenhilletal2008,False
bier1244-199_three-1,bier1244-199_three-1,three-1,,,Greenhilletal2008,False
akei1237-199_three-1,akei1237-199_three-1,three-1,,,Greenhilletal2008,False
tutu1241-199_three-1,tutu1241-199_three-1,three-1,,,Greenhilletal2008,False
lonw1238-199_three-1,lonw1238-199_three-1,three-1,,,Greenhilletal2008,False
tang1347-199_three-1,tang1347-199_three-1,three-1,,,Greenhilletal2008,False
kwam1252-199_three-1,kwam1252-199_three-1,three-1,,,Greenhilletal2008,False
baki1244-199_three-1,baki1244-199_three-1,three-1,,,Greenhilletal2008,False
sout2869-199_three-1,sout2869-199_three-1,three-1,,,Greenhilletal2008,False
malo1243-199_three-1,malo1243-199_three-1,three-1,,,Greenhilletal2008,False
vure1239-199_three-1,vure1239-199_three-1,three-1,,,Greenhilletal2008,False
vera1241-199_three-1,vera1241-199_three-1,three-1,,,Greenhilletal2008,False
cent2058-199_three-1,cent2058-199_three-1,three-1,,,Greenhilletal2008,False
nort2847-199_three-1,nort2847-199_three-1,three-1,,,Greenhilletal2008,False
mota1237-199_three-1,mota1237-199_three-1,three-1,,,Greenhilletal2008,False
lame1260-199_three-1,lame1260-199_three-1,three-1,,,Greenhilletal2008,False
mafe1237-199_three-1,mafe1237-199_three-1,three-1,,,Greenhilletal2008,False
nort2839-199_three-1,nort2839-199_three-1,three-1,,,Greenhilletal2008,False
lewo1242-199_three-1,lewo1242-199_three-1,three-1,,,Greenhilletal2008,False
whit1269-199_three-1,whit1269-199_three-1,three-1,,,Greenhilletal2008,False
tolo1255-199_three-1,tolo1255-199_three-1,three-1,,,Greenhilletal2008,False
noku1237-199_three-1,noku1237-199_three-1,three-1,,,Greenhilletal2008,False
bign1238-199_three-1,bign1238-199_three-1,three-1,,,Greenhilletal2008,False
labo1244-199_three-1,labo1244-199_three-1,three-1,,,Greenhilletal2008,False
nati1244-199_three-1,nati1244-199_three-1,three-1,,,Greenhilletal2008,False
ling1265-199_three-1,ling1265-199_three-1,three-1,,,Greenhilletal2008,False
unua1237-199_three-1,unua1237-199_three-1,three-1,,,Greenhilletal2008,False
aulu1238-199_three-1,aulu1238-199_three-1,three-1,,,Greenhilletal2008,False
malu1245-199_three-1,malu1245-199_three-1,three-1,,,Greenhilletal2008,False
maee1241-199_three-1,maee1241-199_three-1,three-1,,,Greenhilletal2008,False
port1285-199_three-1,port1285-199_three-1,three-1,,,Greenhilletal2008,True
urip1239-199_three-1,urip1239-199_three-1,three-1,,,Greenhilletal2008,False
axam1237-199_three-1,axam1237-199_three-1,three-1,,,Greenhilletal2008,False
mask1242-199_three-1,mask1242-199_three-1,three-1,,,Greenhilletal2008,False
hano1246-199_three-1,hano1246-199_three-1,three-1,,,Greenhilletal2008,False
mari1426-199_three-1,mari1426-199_three-1,three-1,,,Greenhilletal2008,False
leme1238-199_three-1,leme1238-199_three-1,three-68,,,Greenhilletal2008,False
hano1246-134_thunder-1,hano1246-134_thunder-1,thunder-105,,,Greenhilletal2008,False
futu1245-134_thunder-1,futu1245-134_thunder-1,thunder-14,,,Greenhilletal2008,False
futu1245-134_thunder-2,futu1245-134_thunder-2,thunder-14,,,Greenhilletal2008,False
emae1237-134_thunder-1,emae1237-134_thunder-1,thunder-14,,,Greenhilletal2008,False
mele1250-134_thunder-1,mele1250-134_thunder-1,thunder-14,,,Greenhilletal2008,False
west2516-134_thunder-1,west2516-134_thunder-1,thunder-14,,,Greenhilletal2008,False
saka1289-134_thunder-1,saka1289-134_thunder-1,thunder-15,,,Greenhilletal2008,False
motl1237-134_thunder-1,motl1237-134_thunder-1,thunder-15,,,Greenhilletal2008,False
sout2857-134_thunder-1,sout2857-134_thunder-1,thunder-15,,,Greenhilletal2008,False
litz1237-134_thunder-1,litz1237-134_thunder-1,thunder-15,,,Greenhilletal2008,False
mara1399-134_thunder-1,mara1399-134_thunder-1,thunder-15,,,Greenhilletal2008,False
saaa1241-134_thunder-1,saaa1241-134_thunder-1,thunder-15,,,Greenhilletal2008,False
tutu1241-134_thunder-1,tutu1241-134_thunder-1,thunder-15,,,Greenhilletal2008,False
vera1241-134_thunder-1,vera1241-134_thunder-1,thunder-15,,,Greenhilletal2008,False
cent2058-134_thunder-1,cent2058-134_thunder-1,thunder-15,,,Greenhilletal2008,False
nati1244-134_thunder-1,nati1244-134_thunder-1,thunder-15,,,Greenhilletal2008,False
ling1265-134_thunder-1,ling1265-134_thunder-1,thunder-15,,,Greenhilletal2008,False
rere1240-134_thunder-1,rere1240-134_thunder-1,thunder-15,,,Greenhilletal2008,False
unua1237-134_thunder-1,unua1237-134_thunder-1,thunder-15,,,Greenhilletal2008,False
aulu1238-134_thunder-1,aulu1238-134_thunder-1,thunder-15,,,Greenhilletal2008,False
urip1239-134_thunder-1,urip1239-134_thunder-1,thunder-15,,,Greenhilletal2008,False
lena1238-134_thunder-1,lena1238-134_thunder-1,thunder-18,,,Greenhilletal2008,False
siee1239-134_thunder-1,siee1239-134_thunder-1,thunder-18,,,Greenhilletal2008,False
urav1235-134_thunder-1,urav1235-134_thunder-1,thunder-18,,,Greenhilletal2008,False
kwam1252-134_thunder-1,kwam1252-134_thunder-1,thunder-18,,,Greenhilletal2008,False
sout2869-134_thunder-1,sout2869-134_thunder-1,thunder-18,,,Greenhilletal2008,False
whit1269-134_thunder-1,whit1269-134_thunder-1,thunder-18,,,Greenhilletal2008,False
lena1238-134_thunder-1,lena1238-134_thunder-1,thunder-2,,,Greenhilletal2008,False
katb1237-134_thunder-1,katb1237-134_thunder-1,thunder-2,,,Greenhilletal2008,False
nese1235-134_thunder-1,nese1235-134_thunder-1,thunder-2,,,Greenhilletal2008,False
siee1239-134_thunder-1,siee1239-134_thunder-1,thunder-2,,,Greenhilletal2008,False
urav1235-134_thunder-1,urav1235-134_thunder-1,thunder-2,,,Greenhilletal2008,False
vinm1237-134_thunder-1,vinm1237-134_thunder-1,thunder-2,,,Greenhilletal2008,True
saaa1241-134_thunder-1,saaa1241-134_thunder-1,thunder-2,,,Greenhilletal2008,False
daka1243-134_thunder-2,daka1243-134_thunder-2,thunder-2,,,Greenhilletal2008,False
kwam1252-134_thunder-1,kwam1252-134_thunder-1,thunder-2,,,Greenhilletal2008,False
sout2869-134_thunder-1,sout2869-134_thunder-1,thunder-2,,,Greenhilletal2008,False
whit1269-134_thunder-1,whit1269-134_thunder-1,thunder-2,,,Greenhilletal2008,False
malu1245-134_thunder-1,malu1245-134_thunder-1,thunder-2,,,Greenhilletal2008,False
maee1241-134_thunder-1,maee1241-134_thunder-1,thunder-2,,,Greenhilletal2008,False
nort2839-134_thunder-1,nort2839-134_thunder-1,thunder-23,,,Greenhilletal2008,True
bign1238-134_thunder-1,bign1238-134_thunder-1,thunder-23,,,Greenhilletal2008,False
labo1244-134_thunder-1,labo1244-134_thunder-1,thunder-23,,,Greenhilletal2008,False
vure1239-134_thunder-1,vure1239-134_thunder-1,thunder-37,,,Greenhilletal2008,False
cent2058-134_thunder-1,cent2058-134_thunder-1,thunder-37,,,Greenhilletal2008,False
mota1237-134_thunder-1,mota1237-134_thunder-1,thunder-37,,,Greenhilletal2008,False
sout2857-134_thunder-1,sout2857-134_thunder-1,thunder-38,,,Greenhilletal2008,False
litz1237-134_thunder-1,litz1237-134_thunder-1,thunder-38,,,Greenhilletal2008,False
mara1399-134_thunder-1,mara1399-134_thunder-1,thunder-38,,,Greenhilletal2008,False
nati1244-134_thunder-1,nati1244-134_thunder-1,thunder-38,,,Greenhilletal2008,False
ling1265-134_thunder-1,ling1265-134_thunder-1,thunder-38,,,Greenhilletal2008,False
rere1240-134_thunder-1,rere1240-134_thunder-1,thunder-38,,,Greenhilletal2008,False
unua1237-134_thunder-1,unua1237-134_thunder-1,thunder-38,,,Greenhilletal2008,False
urip1239-134_thunder-1,urip1239-134_thunder-1,thunder-38,,,Greenhilletal2008,False
sout2856-134_thunder-1,sout2856-134_thunder-1,thunder-42,,,Greenhilletal2008,False
nama1268-134_thunder-1,nama1268-134_thunder-1,thunder-42,,,Greenhilletal2008,False
lele1267-134_thunder-1,lele1267-134_thunder-1,thunder-42,,,Greenhilletal2008,False
apma1240-134_thunder-1,apma1240-134_thunder-1,thunder-47,,,Greenhilletal2008,False
saaa1241-134_thunder-1,saaa1241-134_thunder-1,thunder-63,,,Greenhilletal2008,False
lena1238-134_thunder-1,lena1238-134_thunder-1,thunder-64,,,Greenhilletal2008,False
katb1237-134_thunder-1,katb1237-134_thunder-1,thunder-64,,,Greenhilletal2008,False
siee1239-134_thunder-1,siee1239-134_thunder-1,thunder-64,,,Greenhilletal2008,False
urav1235-134_thunder-1,urav1235-134_thunder-1,thunder-64,,,Greenhilletal2008,False
kwam1252-134_thunder-1,kwam1252-134_thunder-1,thunder-64,,,Greenhilletal2008,False
sout2869-134_thunder-1,sout2869-134_thunder-1,thunder-64,,,Greenhilletal2008,False
whit1269-134_thunder-1,whit1269-134_thunder-1,thunder-64,,,Greenhilletal2008,False
mere1242-134_thunder-1,mere1242-134_thunder-1,thunder-80,,,Greenhilletal2008,False
akei1237-134_thunder-1,akei1237-134_thunder-1,thunder-80,,,Greenhilletal2008,False
tang1347-134_thunder-1,tang1347-134_thunder-1,thunder-80,,,Greenhilletal2008,False
tolo1255-134_thunder-1,tolo1255-134_thunder-1,thunder-80,,,Greenhilletal2008,False
paam1238-134_thunder-1,paam1238-134_thunder-1,thunder-83,,,Greenhilletal2008,False
bier1244-134_thunder-1,bier1244-134_thunder-1,thunder-83,,,Greenhilletal2008,False
baki1244-134_thunder-1,baki1244-134_thunder-1,thunder-83,,,Greenhilletal2008,False
lame1260-134_thunder-1,lame1260-134_thunder-1,thunder-83,,,Greenhilletal2008,False
lewo1242-134_thunder-1,lewo1242-134_thunder-1,thunder-83,,,Greenhilletal2008,False
motl1237-134_thunder-1,motl1237-134_thunder-1,thunder-84,,,Greenhilletal2008,False
malo1243-134_thunder-1,malo1243-134_thunder-1,thunder-84,,,Greenhilletal2008,False
vera1241-134_thunder-1,vera1241-134_thunder-1,thunder-84,,,Greenhilletal2008,False
malu1245-134_thunder-1,malu1245-134_thunder-1,thunder-84,,,Greenhilletal2008,False
maee1241-134_thunder-1,maee1241-134_thunder-1,thunder-84,,,Greenhilletal2008,False
sout2859-134_thunder-1,sout2859-134_thunder-1,thunder-85,,,Greenhilletal2008,False
daka1243-134_thunder-1,daka1243-134_thunder-1,thunder-85,,,Greenhilletal2008,False
aulu1238-134_thunder-1,aulu1238-134_thunder-1,thunder-87,,,Greenhilletal2008,False
port1285-134_thunder-1,port1285-134_thunder-1,thunder-88,,,Greenhilletal2008,False
sout2859-41_tobite-1,sout2859-41_tobite-1,tobite-1,,,Greenhilletal2008,False
anei1239-41_tobite-1,anei1239-41_tobite-1,tobite-1,,,Greenhilletal2008,False
lena1238-41_tobite-1,lena1238-41_tobite-1,tobite-1,,,Greenhilletal2008,False
emae1237-41_tobite-1,emae1237-41_tobite-1,tobite-1,,,Greenhilletal2008,False
mele1250-41_tobite-1,mele1250-41_tobite-1,tobite-1,,,Greenhilletal2008,False
sout2856-41_tobite-1,sout2856-41_tobite-1,tobite-1,,,Greenhilletal2008,False
sout2857-41_tobite-1,sout2857-41_tobite-1,tobite-1,,,Greenhilletal2008,False
katb1237-41_tobite-1,katb1237-41_tobite-1,tobite-1,,,Greenhilletal2008,False
katb1237-41_tobite-2,katb1237-41_tobite-2,tobite-1,,,Greenhilletal2008,False
litz1237-41_tobite-1,litz1237-41_tobite-1,tobite-1,,,Greenhilletal2008,False
nese1235-41_tobite-1,nese1235-41_tobite-1,tobite-1,,,Greenhilletal2008,False
mara1399-41_tobite-1,mara1399-41_tobite-1,tobite-1,,,Greenhilletal2008,False
urav1235-41_tobite-1,urav1235-41_tobite-1,tobite-1,,,Greenhilletal2008,False
arak1252-41_tobite-1,arak1252-41_tobite-1,tobite-1,,,Greenhilletal2008,False
mere1242-41_tobite-1,mere1242-41_tobite-1,tobite-1,,,Greenhilletal2008,False
nama1268-41_tobite-1,nama1268-41_tobite-1,tobite-1,,,Greenhilletal2008,False
vinm1237-41_tobite-1,vinm1237-41_tobite-1,tobite-1,,,Greenhilletal2008,False
apma1240-41_tobite-1,apma1240-41_tobite-1,tobite-1,,,Greenhilletal2008,False
saaa1241-41_tobite-1,saaa1241-41_tobite-1,tobite-1,,,Greenhilletal2008,False
saaa1241-41_tobite-2,saaa1241-41_tobite-2,tobite-1,,,Greenhilletal2008,False
seke1241-41_tobite-1,seke1241-41_tobite-1,tobite-1,,,Greenhilletal2008,False
seke1241-41_tobite-2,seke1241-41_tobite-2,tobite-1,,,Greenhilletal2008,False
leme1238-41_tobite-1,leme1238-41_tobite-1,tobite-1,,,Greenhilletal2008,False
daka1243-41_tobite-1,daka1243-41_tobite-1,tobite-1,,,Greenhilletal2008,False
daka1243-41_tobite-2,daka1243-41_tobite-2,tobite-1,,,Greenhilletal2008,False
lele1267-41_tobite-1,lele1267-41_tobite-1,tobite-1,,,Greenhilletal2008,False
paam1238-41_tobite-1,paam1238-41_tobite-1,tobite-1,,,Greenhilletal2008,False
bier1244-41_tobite-1,bier1244-41_tobite-1,tobite-1,,,Greenhilletal2008,False
akei1237-41_tobite-1,akei1237-41_tobite-1,tobite-1,,,Greenhilletal2008,False
tutu1241-41_tobite-1,tutu1241-41_tobite-1,tobite-1,,,Greenhilletal2008,False
lonw1238-41_tobite-1,lonw1238-41_tobite-1,tobite-1,,,Greenhilletal2008,False
tang1347-41_tobite-1,tang1347-41_tobite-1,tobite-1,,,Greenhilletal2008,False
kwam1252-41_tobite-1,kwam1252-41_tobite-1,tobite-1,,,Greenhilletal2008,False
malo1243-41_tobite-1,malo1243-41_tobite-1,tobite-1,,,Greenhilletal2008,False
vure1239-41_tobite-1,vure1239-41_tobite-1,tobite-1,,,Greenhilletal2008,False
vera1241-41_tobite-1,vera1241-41_tobite-1,tobite-1,,,Greenhilletal2008,False
nort2847-41_tobite-1,nort2847-41_tobite-1,tobite-1,,,Greenhilletal2008,False
lame1260-41_tobite-1,lame1260-41_tobite-1,tobite-1,,,Greenhilletal2008,False
mafe1237-41_tobite-1,mafe1237-41_tobite-1,tobite-1,,,Greenhilletal2008,False
lewo1242-41_tobite-1,lewo1242-41_tobite-1,tobite-1,,,Greenhilletal2008,False
whit1269-41_tobite-1,whit1269-41_tobite-1,tobite-1,,,Greenhilletal2008,False
tolo1255-41_tobite-1,tolo1255-41_tobite-1,tobite-1,,,Greenhilletal2008,False
noku1237-41_tobite-1,noku1237-41_tobite-1,tobite-1,,,Greenhilletal2008,False
bign1238-41_tobite-1,bign1238-41_tobite-1,tobite-1,,,Greenhilletal2008,False
hano1246-41_tobite-1,hano1246-41_tobite-1,tobite-1,,,Greenhilletal2008,False
sout2869-41_tobite-1,sout2869-41_tobite-1,tobite-38,,,Greenhilletal2008,False
saka1289-41_tobite-1,saka1289-41_tobite-1,tobite-54,,,Greenhilletal2008,False
emae1237-41_tobite-1,emae1237-41_tobite-1,tobite-55,,,Greenhilletal2008,False
mele1250-41_tobite-1,mele1250-41_tobite-1,tobite-55,,,Greenhilletal2008,False
sout2856-41_tobite-1,sout2856-41_tobite-1,tobite-55,,,Greenhilletal2008,False
katb1237-41_tobite-1,katb1237-41_tobite-1,tobite-55,,,Greenhilletal2008,False
katb1237-41_tobite-2,katb1237-41_tobite-2,tobite-55,,,Greenhilletal2008,False
arak1252-41_tobite-1,arak1252-41_tobite-1,tobite-55,,,Greenhilletal2008,False
mere1242-41_tobite-1,mere1242-41_tobite-1,tobite-55,,,Greenhilletal2008,False
nama1268-41_tobite-1,nama1268-41_tobite-1,tobite-55,,,Greenhilletal2008,False
apma1240-41_tobite-1,apma1240-41_tobite-1,tobite-55,,,Greenhilletal2008,False
saaa1241-41_tobite-1,saaa1241-41_tobite-1,tobite-55,,,Greenhilletal2008,False
saaa1241-41_tobite-2,saaa1241-41_tobite-2,tobite-55,,,Greenhilletal2008,False
seke1241-41_tobite-1,seke1241-41_tobite-1,tobite-55,,,Greenhilletal2008,False
seke1241-41_tobite-2,seke1241-41_tobite-2,tobite-55,,,Greenhilletal2008,False
daka1243-41_tobite-2,daka1243-41_tobite-2,tobite-55,,,Greenhilletal2008,False
lele1267-41_tobite-1,lele1267-41_tobite-1,tobite-55,,,Greenhilletal2008,False
paam1238-41_tobite-1,paam1238-41_tobite-1,tobite-55,,,Greenhilletal2008,False
bier1244-41_tobite-1,bier1244-41_tobite-1,tobite-55,,,Greenhilletal2008,False
akei1237-41_tobite-1,akei1237-41_tobite-1,tobite-55,,,Greenhilletal2008,False
tutu1241-41_tobite-1,tutu1241-41_tobite-1,tobite-55,,,Greenhilletal2008,False
lonw1238-41_tobite-1,lonw1238-41_tobite-1,tobite-55,,,Greenhilletal2008,False
tang1347-41_tobite-1,tang1347-41_tobite-1,tobite-55,,,Greenhilletal2008,False
malo1243-41_tobite-1,malo1243-41_tobite-1,tobite-55,,,Greenhilletal2008,False
lame1260-41_tobite-1,lame1260-41_tobite-1,tobite-55,,,Greenhilletal2008,False
mafe1237-41_tobite-1,mafe1237-41_tobite-1,tobite-55,,,Greenhilletal2008,False
lewo1242-41_tobite-1,lewo1242-41_tobite-1,tobite-55,,,Greenhilletal2008,False
tolo1255-41_tobite-1,tolo1255-41_tobite-1,tobite-55,,,Greenhilletal2008,False
noku1237-41_tobite-1,noku1237-41_tobite-1,tobite-55,,,Greenhilletal2008,False
motl1237-41_tobite-1,motl1237-41_tobite-1,tobite-58,,,Greenhilletal2008,False
mota1237-41_tobite-1,mota1237-41_tobite-1,tobite-58,,,Greenhilletal2008,False
nort2839-41_tobite-1,nort2839-41_tobite-1,tobite-58,,,Greenhilletal2008,False
cent2058-41_tobite-1,cent2058-41_tobite-1,tobite-59,,,Greenhilletal2008,False
sout2859-41_tobite-1,sout2859-41_tobite-1,tobite-60,,,Greenhilletal2008,False
anei1239-41_tobite-1,anei1239-41_tobite-1,tobite-60,,,Greenhilletal2008,False
lena1238-41_tobite-1,lena1238-41_tobite-1,tobite-60,,,Greenhilletal2008,False
sout2857-41_tobite-1,sout2857-41_tobite-1,tobite-60,,,Greenhilletal2008,False
litz1237-41_tobite-1,litz1237-41_tobite-1,tobite-60,,,Greenhilletal2008,False
nese1235-41_tobite-1,nese1235-41_tobite-1,tobite-60,,,Greenhilletal2008,False
mara1399-41_tobite-1,mara1399-41_tobite-1,tobite-60,,,Greenhilletal2008,False
urav1235-41_tobite-1,urav1235-41_tobite-1,tobite-60,,,Greenhilletal2008,False
vinm1237-41_tobite-1,vinm1237-41_tobite-1,tobite-60,,,Greenhilletal2008,False
